model,year,price,transmission,mileage,fueltype,tax,mpg,enginesize
 Mokka,2015,6998.0,Manual,73289,Petrol,160,44.8,1.4
 Mokka,2014,8690.0,Manual,30258,Petrol,200,43.5,1.6
 Mokka,2016,9250.0,Manual,25133,Diesel,20,68.9,1.6
 Mokka,2013,7495.0,Manual,50087,Petrol,165,44.1,1.4
 Mokka,2014,6998.0,Manual,62833,Petrol,145,47.1,1.4
 Mokka,2016,10298.0,Automatic,60570,Petrol,160,43.5,1.4
 Mokka,2014,7295.0,Manual,53150,Diesel,30,62.8,1.7
 Mokka,2016,8410.0,Manual,29506,Petrol,200,40.9,1.6
 Mokka,2016,8390.0,Manual,63216,Petrol,160,44.8,1.4
 Mokka,2015,7790.0,Manual,38214,Petrol,165,44.8,1.4
 Mokka,2016,7795.0,Manual,55492,Diesel,30,65.7,1.6
 Mokka,2016,11996.0,Automatic,11138,Petrol,160,43.5,1.4
 Mokka,2014,7370.0,Manual,47169,Diesel,30,62.8,1.7
 Mokka,2016,11500.0,Manual,5930,Petrol,160,44.8,1.4
 Mokka,2016,10000.0,Manual,9334,Petrol,200,40.9,1.6
 Mokka,2016,10997.0,Manual,8723,Diesel,20,68.9,1.6
 Mokka,2013,7295.0,Automatic,52185,Diesel,145,53.3,1.7
 Mokka,2015,10350.0,Automatic,15091,Petrol,160,43.5,1.4
 Mokka,2015,6495.0,Manual,80522,Petrol,200,43.5,1.6
 Mokka,2016,10790.0,Manual,16952,Petrol,200,42.2,1.4
 Mokka,2016,9450.0,Manual,22062,Petrol,160,44.8,1.4
 Mokka,2016,8991.0,Manual,39988,Diesel,30,65.7,1.6
 Mokka,2013,7690.0,Manual,39110,Diesel,30,62.8,1.7
 Mokka,2015,10108.0,Automatic,16165,Petrol,160,43.5,1.4
 Mokka,2014,7778.0,Manual,43016,Petrol,160,44.1,1.4
 Mokka,2014,6998.0,Manual,42941,Petrol,205,43.5,1.6
 Mokka,2015,8500.0,Manual,24522,Petrol,200,40.9,1.6
 Mokka,2016,8998.0,Manual,22374,Petrol,205,40.9,1.6
 Mokka,2016,8400.0,Manual,29546,Petrol,205,40.9,1.6
 Mokka,2014,7799.0,Manual,39447,Petrol,205,43.5,1.6
 Mokka,2016,9200.0,Manual,37260,Diesel,30,65.7,1.6
 Mokka,2016,7777.0,Manual,69000,Diesel,20,68.9,1.6
 Mokka,2016,7950.0,Manual,20191,Petrol,200,40.9,1.6
 Mokka,2016,9450.0,Manual,20300,Diesel,125,60.1,1.6
 Mokka,2015,9300.0,Manual,26102,Diesel,30,60.1,1.7
 Mokka,2014,6291.0,Manual,74339,Diesel,30,62.8,1.7
 Mokka,2015,6661.0,Manual,74535,Diesel,30,60.1,1.7
 Mokka,2013,6998.0,Manual,57039,Diesel,30,60.1,1.7
 Mokka,2015,8200.0,Manual,41754,Petrol,160,44.8,1.4
 Mokka,2014,7449.0,Manual,56430,Diesel,30,62.8,1.7
 Mokka,2015,8188.0,Manual,49852,Diesel,30,60.1,1.7
 Mokka,2015,8498.0,Manual,26106,Petrol,160,44.8,1.4
 Mokka,2016,9700.0,Manual,18333,Petrol,200,40.9,1.6
 Mokka,2013,5699.0,Manual,78505,Petrol,205,43.5,1.6
 Mokka,2015,8999.0,Manual,27780,Diesel,125,57.6,1.7
 Mokka,2016,8998.0,Manual,28525,Petrol,200,40.9,1.6
 Mokka,2014,7800.0,Manual,51251,Diesel,125,57.6,1.7
 Mokka,2014,7999.0,Manual,36301,Petrol,145,47.1,1.4
 Mokka,2016,10295.0,Automatic,24000,Petrol,160,43.5,1.4
 Mokka,2014,7995.0,Manual,41123,Diesel,125,57.6,1.7
 Mokka,2014,7991.0,Manual,49352,Petrol,150,47.1,1.4
 Mokka,2015,8998.0,Automatic,38803,Diesel,145,55.4,1.6
 Mokka,2014,6899.0,Manual,56093,Petrol,200,43.5,1.6
 Mokka,2014,7069.0,Manual,64593,Petrol,200,43.5,1.6
 Mokka,2016,8641.0,Manual,21744,Petrol,165,44.8,1.4
 Mokka,2014,7131.0,Manual,36528,Diesel,30,62.8,1.7
 Mokka,2016,9000.0,Manual,46650,Petrol,205,42.2,1.4
 Mokka,2013,7499.0,Manual,41370,Petrol,165,44.1,1.4
 Mokka,2016,9591.0,Manual,29707,Petrol,165,44.8,1.4
 Mokka,2013,6191.0,Manual,77011,Diesel,30,62.8,1.7
 Mokka,2014,8798.0,Automatic,28704,Diesel,145,53.3,1.7
 Mokka,2014,7512.0,Manual,43663,Petrol,200,43.5,1.6
 Mokka,2016,9299.0,Manual,38647,Diesel,20,68.9,1.6
 Mokka,2015,7498.0,Manual,44617,Diesel,30,62.8,1.7
 Mokka,2016,8499.0,Manual,24442,Petrol,200,40.9,1.6
 Mokka,2016,7799.0,Manual,74673,Diesel,20,68.9,1.6
 Mokka,2016,9280.0,Manual,13151,Petrol,200,40.9,1.6
 Mokka,2015,7491.0,Manual,48192,Petrol,200,40.9,1.6
 Mokka,2016,8420.0,Manual,36445,Petrol,205,40.9,1.6
 Mokka,2015,8570.0,Manual,38144,Diesel,30,62.8,1.7
 Mokka,2014,6670.0,Manual,57027,Petrol,150,47.1,1.4
 Mokka,2016,8129.0,Manual,39750,Diesel,30,65.7,1.6
 Mokka,2015,7890.0,Manual,55378,Diesel,30,65.7,1.6
 Mokka,2016,8040.0,Manual,36400,Petrol,160,44.8,1.4
 Mokka,2014,7498.0,Manual,38273,Petrol,205,43.5,1.6
 Mokka,2016,8490.0,Manual,37074,Diesel,20,68.9,1.6
 Mokka,2015,8180.0,Manual,53255,Diesel,20,68.9,1.6
 Mokka,2015,8826.0,Manual,28558,Petrol,160,44.8,1.4
 Mokka,2016,7540.0,Manual,65460,Diesel,20,68.9,1.6
 Mokka,2015,9490.0,Manual,22204,Petrol,160,44.8,1.4
 Mokka,2015,8020.0,Manual,29775,Diesel,20,68.9,1.6
 Mokka,2016,10263.0,Automatic,29987,Petrol,165,43.5,1.4
 Mokka,2015,8999.0,Manual,49618,Diesel,125,60.1,1.6
 Mokka,2014,7250.0,Manual,65711,Diesel,30,60.1,1.7
 Mokka,2015,7995.0,Manual,50066,Petrol,205,42.2,1.4
 Mokka,2016,8650.0,Manual,29030,Petrol,200,40.9,1.6
 Mokka,2016,9989.0,Manual,9400,Petrol,160,44.8,1.4
 Mokka,2015,8999.0,Manual,27706,Petrol,200,40.9,1.6
 Mokka,2014,8334.0,Manual,44738,Petrol,200,43.5,1.6
 Mokka,2014,7299.0,Manual,56136,Diesel,30,62.8,1.7
 Mokka,2015,8474.0,Manual,31719,Petrol,200,43.5,1.6
 Mokka,2013,6699.0,Manual,64250,Diesel,30,60.1,1.7
 Mokka,2014,7399.0,Manual,37601,Diesel,30,62.8,1.7
 Mokka,2016,9099.0,Manual,36281,Diesel,20,68.9,1.6
 Mokka,2015,8299.0,Manual,30400,Petrol,200,40.9,1.6
 Mokka,2015,9499.0,Manual,24136,Diesel,30,65.7,1.6
 Mokka,2013,9000.0,Manual,18851,Diesel,30,62.8,1.7
 Mokka,2016,8499.0,Manual,27700,Petrol,200,40.9,1.6
 Mokka,2016,9799.0,Manual,7326,Petrol,200,40.9,1.6
 Mokka,2015,9995.0,Automatic,15237,Petrol,200,40.4,1.4
 Mokka,2015,8459.0,Manual,35828,Petrol,160,44.8,1.4
 Mokka,2014,6990.0,Manual,67002,Diesel,30,62.8,1.7
 Mokka,2015,8490.0,Manual,28349,Diesel,30,62.8,1.7
 Mokka,2015,9491.0,Manual,30464,Petrol,160,44.8,1.4
 Mokka,2015,8495.0,Manual,35401,Petrol,160,44.8,1.4
 Mokka,2016,8495.0,Manual,27000,Petrol,205,40.9,1.6
 Mokka,2016,8495.0,Manual,48845,Petrol,200,42.2,1.4
 Mokka,2016,8493.0,Manual,43254,Diesel,30,65.7,1.6
 Mokka,2014,6500.0,Manual,69898,Diesel,30,62.8,1.7
 Mokka,2015,8500.0,Manual,41157,Petrol,150,47.1,1.4
 Mokka,2016,9863.0,Manual,4680,Petrol,200,40.9,1.6
 Mokka,2015,8210.0,Manual,36000,Petrol,205,43.5,1.6
 Mokka,2014,6191.0,Manual,66251,Petrol,205,43.5,1.6
 Mokka,2016,9291.0,Manual,29605,Petrol,160,44.8,1.4
 Mokka,2016,9491.0,Manual,22460,Petrol,165,44.8,1.4
 Mokka,2015,8691.0,Manual,29990,Diesel,20,68.9,1.6
 Mokka,2013,6490.0,Manual,70671,Diesel,125,57.6,1.7
 Mokka,2014,7492.0,Manual,54165,Petrol,205,43.5,1.6
 Mokka,2014,7391.0,Manual,34789,Petrol,205,43.5,1.6
 Mokka,2016,9500.0,Manual,22640,Petrol,165,44.8,1.4
 Mokka,2016,8489.0,Manual,25140,Petrol,200,40.9,1.6
 Mokka,2016,9995.0,Manual,22231,Diesel,30,65.7,1.6
 Mokka,2015,9495.0,Automatic,29613,Petrol,205,42.8,1.4
 Mokka,2016,11495.0,Automatic,26320,Petrol,160,40.4,1.4
 Mokka,2013,7495.0,Manual,62900,Diesel,125,57.6,1.7
 Mokka,2016,11495.0,Automatic,26415,Petrol,165,40.4,1.4
 Mokka,2015,6995.0,Manual,69281,Petrol,145,47.1,1.4
 Mokka,2015,9000.0,Manual,15834,Petrol,205,40.9,1.6
 Mokka,2013,8495.0,Manual,38139,Diesel,125,57.6,1.7
 Mokka,2016,8700.0,Manual,41100,Petrol,200,42.2,1.4
 Mokka,2015,9490.0,Manual,19562,Petrol,145,47.1,1.4
 Mokka,2016,9979.0,Manual,15150,Petrol,205,40.9,1.6
 Mokka,2014,8679.0,Manual,39819,Petrol,160,44.1,1.4
 Mokka,2015,7450.0,Manual,64674,Diesel,125,57.6,1.7
 Mokka,2016,9440.0,Manual,30905,Diesel,20,68.9,1.6
 Mokka,2016,9070.0,Manual,19966,Petrol,200,40.9,1.6
 Mokka,2016,8321.0,Manual,53033,Diesel,20,68.9,1.6
 Mokka,2016,8999.0,Manual,44989,Diesel,20,68.9,1.6
 Mokka,2016,7799.0,Manual,55779,Diesel,30,65.7,1.6
 Mokka,2015,9999.0,Manual,22039,Diesel,20,68.9,1.6
 Mokka,2017,9299.0,Manual,27423,Petrol,160,44.8,1.4
 Mokka,2016,7499.0,Manual,39741,Diesel,30,65.7,1.6
 Mokka,2016,12495.0,Automatic,14000,Petrol,160,43.5,1.4
 Mokka,2016,9495.0,Manual,38000,Petrol,160,44.8,1.4
 Mokka,2016,9971.0,Manual,20044,Petrol,160,44.8,1.4
 Mokka,2015,8499.0,Manual,31069,Diesel,30,62.8,1.7
 Mokka,2016,10995.0,Manual,12007,Petrol,200,40.9,1.6
 Mokka,2016,9140.0,Manual,37589,Diesel,30,65.7,1.6
 Mokka,2014,7200.0,Manual,41685,Diesel,30,62.8,1.7
 Mokka,2015,8995.0,Automatic,34000,Petrol,205,40.4,1.4
 Mokka,2014,7699.0,Manual,54940,Diesel,125,57.6,1.7
 Mokka,2014,7543.0,Manual,52182,Diesel,30,62.8,1.7
 Mokka,2014,8000.0,Manual,38000,Diesel,30,62.8,1.7
 Mokka,2016,8899.0,Automatic,50253,Petrol,165,43.5,1.4
 Mokka,2015,7799.0,Manual,58086,Diesel,30,62.8,1.7
 Mokka,2015,7982.0,Manual,34349,Petrol,205,40.9,1.6
 Mokka,2014,6990.0,Manual,53200,Petrol,205,43.5,1.6
 Mokka,2014,7990.0,Manual,46500,Petrol,145,47.1,1.4
 Mokka,2015,6995.0,Manual,47500,Petrol,205,40.9,1.6
 Mokka,2016,9395.0,Manual,40495,Petrol,160,44.8,1.4
 Mokka,2015,7799.0,Manual,55247,Diesel,30,65.7,1.6
 Mokka,2014,7650.0,Manual,28774,Petrol,200,43.5,1.6
 Mokka,2015,8299.0,Manual,52684,Diesel,20,68.9,1.6
 Mokka,2015,9000.0,Manual,23272,Diesel,30,65.7,1.6
 Mokka,2014,6895.0,Manual,93520,Diesel,125,57.6,1.7
 Mokka,2014,7990.0,Manual,54000,Petrol,145,47.1,1.4
 Mokka,2015,8495.0,Manual,36198,Petrol,145,47.1,1.4
 Mokka,2015,9990.0,Automatic,35000,Petrol,200,40.4,1.4
 Mokka,2016,9995.0,Manual,12350,Petrol,160,44.8,1.4
 Mokka,2016,8995.0,Manual,25382,Petrol,160,44.8,1.4
 Mokka,2016,9495.0,Manual,19606,Petrol,160,44.8,1.4
 Mokka,2016,8995.0,Manual,36438,Petrol,160,44.8,1.4
 Mokka,2015,8995.0,Manual,29886,Diesel,30,65.7,1.6
 Mokka,2015,8000.0,Manual,61000,Petrol,160,44.8,1.4
 Mokka,2016,9000.0,Manual,53615,Diesel,30,65.7,1.6
 Mokka,2016,9495.0,Manual,29433,Diesel,20,68.9,1.6
 Mokka,2016,9395.0,Manual,28194,Petrol,160,44.8,1.4
 Mokka,2014,8495.0,Manual,33139,Petrol,200,43.5,1.6
 Mokka,2015,8395.0,Manual,34000,Petrol,200,43.5,1.6
 Mokka,2016,9995.0,Manual,16500,Petrol,160,44.8,1.4
 Mokka,2016,9995.0,Manual,33000,Diesel,20,68.9,1.6
 Mokka,2016,10977.0,Automatic,14985,Petrol,160,43.5,1.4
 Mokka,2014,7699.0,Manual,29164,Petrol,205,43.5,1.6
 Mokka,2015,7667.0,Manual,38171,Petrol,200,43.5,1.6
 Mokka,2014,7995.0,Manual,39300,Petrol,150,47.1,1.4
 Mokka,2015,7795.0,Manual,30158,Petrol,200,40.9,1.6
 Mokka,2015,8995.0,Manual,51000,Petrol,160,44.8,1.4
 Mokka,2013,7495.0,Manual,45000,Diesel,30,62.8,1.7
 Mokka,2015,9995.0,Automatic,33000,Petrol,160,43.5,1.4
 Mokka,2013,7995.0,Manual,30000,Diesel,30,62.8,1.7
 Mokka,2014,7550.0,Manual,35825,Petrol,205,43.5,1.6
 Mokka,2016,7590.0,Manual,53228,Petrol,160,44.8,1.4
 Mokka,2016,8390.0,Manual,38366,Petrol,200,40.9,1.6
 Mokka,2014,8290.0,Manual,27300,Diesel,125,57.6,1.7
 Mokka,2016,7990.0,Manual,35410,Petrol,200,40.9,1.6
 Mokka,2015,9975.0,Automatic,21459,Petrol,200,40.4,1.4
 Mokka,2015,8499.0,Manual,29516,Petrol,165,44.8,1.4
 Mokka,2015,9248.0,Automatic,33102,Petrol,200,42.8,1.4
 Mokka,2014,8495.0,Automatic,38563,Petrol,205,41.5,1.4
 Mokka,2014,7500.0,Manual,39066,Diesel,30,62.8,1.7
 Mokka,2015,7900.0,Manual,52713,Petrol,160,44.8,1.4
 Mokka,2015,9500.0,Manual,17385,Diesel,20,68.9,1.6
 Mokka,2016,8995.0,Manual,25798,Diesel,20,68.9,1.6
 Mokka,2016,10480.0,Automatic,9792,Petrol,165,43.5,1.4
 Mokka,2016,8999.0,Manual,38610,Petrol,160,44.8,1.4
 Mokka,2016,9299.0,Manual,21286,Petrol,160,44.8,1.4
 Mokka,2015,8699.0,Manual,43481,Petrol,160,44.8,1.4
 Mokka,2014,9495.0,Automatic,30889,Petrol,205,41.5,1.4
 Mokka,2013,7499.0,Manual,44427,Petrol,200,43.5,1.6
 Mokka,2016,9695.0,Manual,23526,Petrol,160,44.8,1.4
 Mokka,2016,9995.0,Manual,13946,Petrol,160,44.8,1.4
 Mokka,2015,8495.0,Manual,41396,Diesel,30,65.7,1.6
 Mokka,2016,10991.0,Automatic,13324,Petrol,165,43.5,1.4
 Mokka,2014,6355.0,Manual,87834,Diesel,125,57.6,1.7
 Mokka,2014,7250.0,Manual,48200,Diesel,125,57.6,1.7
 Mokka,2016,9495.0,Manual,21286,Petrol,160,44.8,1.4
 Mokka,2015,8995.0,Automatic,46000,Diesel,150,53.3,1.7
 Mokka,2015,7495.0,Manual,54000,Diesel,30,65.7,1.6
 Mokka,2016,9499.0,Manual,26903,Petrol,205,40.9,1.6
 Mokka,2016,8750.0,Manual,43423,Diesel,30,65.7,1.6
 Mokka,2016,8899.0,Manual,59544,Diesel,30,65.7,1.6
 Mokka,2016,9995.0,Manual,20462,Diesel,30,65.7,1.6
 Mokka,2016,9995.0,Manual,31000,Diesel,165,43.5,1.6
 Mokka,2015,7499.0,Manual,52684,Petrol,145,47.1,1.4
 Mokka,2015,8500.0,Manual,22005,Petrol,200,40.9,1.6
 Mokka,2014,6499.0,Manual,62864,Diesel,30,62.8,1.7
 Mokka,2016,8499.0,Manual,34579,Petrol,200,40.9,1.6
 Mokka,2015,8999.0,Manual,27614,Petrol,160,44.8,1.4
 Mokka,2016,9500.0,Manual,32593,Petrol,165,44.8,1.4
 Mokka,2015,7795.0,Manual,32476,Petrol,200,40.9,1.6
 Mokka,2014,7499.0,Manual,49126,Diesel,30,62.8,1.7
 Mokka,2013,6500.0,Manual,64800,Petrol,160,44.1,1.4
 Mokka,2016,8500.0,Manual,30300,Diesel,20,68.9,1.6
 Mokka,2015,8995.0,Automatic,44600,Petrol,160,43.5,1.4
 Mokka,2016,9993.0,Manual,18100,Diesel,20,68.9,1.6
 Mokka,2013,7290.0,Manual,42105,Diesel,125,57.6,1.7
 Mokka,2016,8295.0,Manual,52034,Diesel,20,68.9,1.6
 Mokka,2016,10490.0,Manual,10700,Petrol,160,44.8,1.4
 Mokka,2013,6790.0,Manual,44000,Diesel,30,62.8,1.7
 Mokka,2015,7977.0,Manual,59000,Diesel,125,57.6,1.7
 Mokka,2014,7995.0,Automatic,55000,Diesel,150,53.3,1.7
 Mokka,2016,9650.0,Manual,22009,Diesel,20,68.9,1.6
 Mokka,2016,9650.0,Manual,31871,Diesel,30,65.7,1.6
 Mokka,2016,8450.0,Manual,44945,Petrol,160,44.8,1.4
 Mokka,2014,6995.0,Manual,49535,Diesel,30,62.8,1.7
 Mokka,2016,8695.0,Manual,29317,Petrol,200,40.9,1.6
 Mokka,2017,11000.0,Manual,28321,Petrol,145,47.1,1.4
 Mokka,2019,15000.0,Manual,8342,Petrol,145,39.2,1.4
 Mokka,2017,11300.0,Manual,12195,Diesel,145,68.9,1.6
 Mokka,2016,10300.0,Automatic,32031,Petrol,160,43.5,1.4
 Mokka,2016,10300.0,Manual,13918,Petrol,200,40.9,1.6
 Mokka,2016,10300.0,Manual,14946,Petrol,200,40.9,1.6
 Mokka,2017,10000.0,Manual,34227,Petrol,200,42.2,1.6
 Mokka,2017,12800.0,Manual,14205,Petrol,145,47.1,1.4
 Mokka,2017,13000.0,Manual,11922,Petrol,145,47.1,1.4
 Mokka,2017,12000.0,Manual,15056,Petrol,145,47.1,1.4
 Mokka,2018,14900.0,Automatic,17464,Petrol,145,43.5,1.4
 Mokka,2018,12700.0,Manual,7375,Petrol,145,39.2,1.4
 Mokka,2016,10100.0,Manual,25740,Petrol,160,44.8,1.4
 Mokka,2016,9200.0,Manual,34664,Diesel,20,68.9,1.6
 Mokka,2017,12200.0,Manual,10031,Petrol,145,47.1,1.4
 Mokka,2018,12000.0,Manual,20356,Petrol,145,47.1,1.4
 Mokka,2017,11900.0,Manual,15934,Petrol,145,47.1,1.4
 Mokka,2018,13400.0,Manual,10813,Petrol,145,47.1,1.4
 Mokka,2016,10400.0,Manual,27441,Diesel,125,60.1,1.6
 Mokka,2016,9700.0,Manual,29640,Petrol,160,44.8,1.4
 Mokka,2016,10900.0,Manual,22769,Petrol,200,42.2,1.6
 Mokka,2018,11700.0,Manual,35078,Petrol,145,39.2,1.4
 Mokka,2017,10500.0,Manual,21789,Petrol,200,42.2,1.6
 Mokka,2018,12400.0,Manual,10695,Petrol,145,47.1,1.4
 Mokka,2018,11500.0,Manual,32218,Petrol,145,39.2,1.4
 Mokka,2018,13000.0,Manual,31312,Petrol,145,39.2,1.4
 Mokka,2015,8300.0,Manual,44533,Petrol,200,40.9,1.6
 Mokka,2015,8000.0,Manual,52017,Diesel,30,60.1,1.7
 Mokka,2016,9900.0,Manual,28063,Petrol,160,44.8,1.4
 Mokka,2017,12500.0,Manual,11288,Petrol,145,47.1,1.4
 Mokka,2015,9600.0,Manual,29226,Diesel,30,65.7,1.6
 Mokka,2016,10700.0,Manual,8869,Petrol,200,42.2,1.6
 Mokka,2016,10500.0,Manual,10502,Petrol,160,44.8,1.4
 Mokka,2016,9800.0,Manual,26416,Petrol,200,40.9,1.6
 Mokka,2015,7490.0,Manual,41000,Petrol,160,44.8,1.4
 Mokka,2016,8490.0,Manual,32000,Diesel,20,68.9,1.6
 Mokka,2017,8490.0,Manual,44000,Petrol,160,44.8,1.4
 Mokka,2016,8490.0,Manual,24000,Diesel,20,68.9,1.6
 Mokka,2016,9999.0,Manual,8638,Petrol,200,40.9,1.6
 Mokka,2016,7990.0,Manual,31000,Petrol,160,44.8,1.4
 Mokka,2016,8585.0,Manual,30054,Petrol,160,44.8,1.4
 Mokka,2016,8499.0,Manual,22635,Petrol,160,44.8,1.4
 Mokka,2014,6500.0,Manual,79951,Diesel,30,60.1,1.7
 Mokka,2016,11000.0,Manual,11768,Diesel,125,60.1,1.6
 Mokka,2016,9399.0,Manual,15120,Petrol,160,44.8,1.4
 Mokka,2016,8999.0,Manual,42230,Diesel,20,68.9,1.6
 Mokka,2014,6999.0,Manual,80000,Diesel,30,62.8,1.7
 Mokka,2014,7687.0,Manual,37356,Diesel,30,60.1,1.7
 Mokka,2015,7999.0,Manual,53807,Petrol,200,40.9,1.6
 Mokka,2016,9299.0,Manual,9983,Petrol,200,40.9,1.6
 Mokka,2016,9999.0,Manual,27105,Diesel,20,68.9,1.6
 Mokka,2015,9534.0,Manual,24771,Diesel,30,65.7,1.6
 Mokka,2015,8618.0,Automatic,44200,Diesel,145,53.3,1.7
 Mokka,2016,8655.0,Manual,25114,Petrol,200,40.9,1.6
 Mokka,2013,7300.0,Manual,38579,Petrol,205,43.5,1.6
 Mokka,2016,9965.0,Manual,23185,Diesel,20,68.9,1.6
 Mokka,2014,9295.0,Automatic,13464,Diesel,150,53.3,1.7
 Mokka,2015,8500.0,Manual,25500,Petrol,205,40.9,1.6
 Mokka,2015,8333.0,Manual,49505,Diesel,30,65.7,1.6
 Mokka,2016,9888.0,Manual,20020,Petrol,165,44.8,1.4
 Mokka,2016,7930.0,Manual,58569,Diesel,20,68.9,1.6
 Mokka,2016,9785.0,Manual,17854,Petrol,200,40.9,1.6
 Mokka,2016,8444.0,Manual,49000,Petrol,165,44.8,1.4
 Mokka,2016,9999.0,Manual,29147,Diesel,20,68.9,1.6
 Mokka,2016,6794.0,Manual,97000,Diesel,20,68.9,1.6
 Mokka,2015,5993.0,Manual,115000,Diesel,20,68.9,1.6
 Mokka,2015,7649.0,Manual,64000,Diesel,125,57.6,1.7
 Mokka,2015,8492.0,Manual,33000,Diesel,30,65.7,1.6
 Mokka,2015,8199.0,Manual,52792,Petrol,200,42.2,1.4
 Mokka,2015,8499.0,Manual,48870,Diesel,125,60.1,1.6
 Mokka,2016,8799.0,Manual,29558,Petrol,160,44.8,1.4
 Mokka,2015,7495.0,Manual,47815,Petrol,205,43.5,1.6
 Mokka,2015,8199.0,Manual,48874,Diesel,30,60.1,1.7
 Mokka,2015,7995.0,Manual,59213,Diesel,30,65.7,1.6
 Mokka,2015,9495.0,Manual,19232,Petrol,165,44.8,1.4
 Mokka,2016,9299.0,Manual,24795,Diesel,30,65.7,1.6
 Mokka,2015,8432.0,Manual,41163,Petrol,160,44.8,1.4
 Mokka,2016,9199.0,Manual,24092,Diesel,125,60.1,1.6
 Mokka,2016,10506.0,Manual,7660,Petrol,160,44.8,1.4
 Mokka,2013,6755.0,Manual,52250,Petrol,200,43.5,1.6
 Mokka,2016,9999.0,Manual,7506,Diesel,20,68.9,1.6
 Mokka,2016,9999.0,Manual,18537,Diesel,20,68.9,1.6
 Mokka,2015,8057.0,Manual,40539,Petrol,160,44.8,1.4
 Mokka,2016,9764.0,Manual,9506,Diesel,30,65.7,1.6
 Mokka,2014,7499.0,Manual,25911,Petrol,200,43.5,1.6
 Mokka,2013,7799.0,Manual,30817,Petrol,200,43.5,1.6
 Mokka,2016,8999.0,Manual,45062,Diesel,20,68.9,1.6
 Mokka,2016,9599.0,Manual,28792,Diesel,20,68.9,1.6
 Mokka,2015,9896.0,Automatic,26644,Petrol,160,43.5,1.4
 Mokka,2016,9299.0,Manual,18109,Diesel,20,68.9,1.6
 Mokka,2015,8999.0,Manual,22323,Diesel,30,62.8,1.7
 Mokka,2014,6999.0,Manual,40465,Diesel,30,62.8,1.7
 Mokka,2015,6795.0,Manual,83680,Diesel,30,65.7,1.6
 Mokka,2015,5695.0,Manual,125854,Diesel,20,68.9,1.6
 Mokka,2015,8400.0,Manual,41047,Diesel,30,62.8,1.7
 Mokka,2016,8500.0,Manual,53984,Diesel,20,68.9,1.6
 Mokka,2019,15000.0,Manual,8961,Petrol,145,39.2,1.4
 Mokka,2016,12500.0,Automatic,24381,Petrol,160,43.5,1.4
 Mokka,2018,11700.0,Manual,31024,Petrol,145,39.2,1.4
 Mokka,2018,11600.0,Manual,31795,Petrol,145,47.1,1.4
 Mokka,2017,10700.0,Manual,27934,Diesel,20,68.9,1.6
 Mokka,2017,11700.0,Manual,19103,Petrol,145,47.1,1.4
 Mokka,2017,11500.0,Manual,23784,Petrol,145,47.1,1.4
 Mokka,2016,10400.0,Manual,15978,Petrol,160,44.8,1.4
 Mokka,2017,10800.0,Manual,21480,Petrol,145,42.2,1.6
 Mokka,2016,9500.0,Manual,26481,Diesel,20,68.9,1.6
 Mokka,2018,11700.0,Manual,35647,Petrol,145,39.2,1.4
 Mokka,2016,10000.0,Automatic,26555,Petrol,165,43.5,1.4
 Mokka,2015,8500.0,Manual,35929,Diesel,30,60.1,1.7
 Mokka,2015,7700.0,Manual,58291,Diesel,20,68.9,1.6
 Mokka,2016,9400.0,Manual,19362,Diesel,20,68.9,1.6
 Mokka,2016,9500.0,Manual,22526,Diesel,125,60.1,1.6
 Mokka,2016,9150.0,Manual,25597,Diesel,20,68.9,1.6
 Mokka,2018,15000.0,Automatic,11804,Petrol,150,43.5,1.4
 Mokka,2016,9800.0,Manual,28775,Petrol,165,44.8,1.4
 Mokka,2016,8989.0,Manual,22750,Petrol,200,40.9,1.6
 Mokka,2014,8500.0,Manual,29810,Petrol,200,43.5,1.6
 Mokka,2014,6489.0,Manual,61500,Petrol,160,44.1,1.4
 Mokka,2018,13000.0,Manual,11207,Petrol,150,47.1,1.4
 Mokka,2019,13499.0,Other,3000,Petrol,145,44.8,1.4
 Mokka,2016,9295.0,Manual,35817,Diesel,30,65.7,1.6
 Mokka,2016,9800.0,Manual,29375,Diesel,20,68.9,1.6
 Mokka,2017,14200.0,Automatic,4851,Petrol,150,43.5,1.4
 Mokka,2018,13500.0,Manual,20961,Petrol,145,36.7,1.4
 Mokka,2019,15100.0,Manual,7457,Petrol,145,39.2,1.4
 Mokka,2016,9000.0,Manual,47939,Diesel,30,65.7,1.6
 Mokka,2017,11000.0,Manual,10226,Petrol,145,47.1,1.4
 Mokka,2017,10500.0,Manual,24389,Diesel,20,68.9,1.6
 Mokka,2017,12000.0,Manual,2797,Petrol,150,47.1,1.4
 Mokka,2016,11500.0,Manual,37801,Petrol,145,47.1,1.4
 Mokka,2017,10800.0,Manual,17781,Petrol,200,42.2,1.6
 Mokka,2018,12000.0,Manual,16609,Petrol,145,39.2,1.4
 Mokka,2016,10100.0,Manual,18908,Petrol,200,40.9,1.6
 Mokka,2017,10000.0,Manual,36707,Petrol,200,42.2,1.6
 Mokka,2017,12900.0,Manual,14215,Petrol,145,47.1,1.4
 Mokka,2016,10800.0,Manual,10525,Diesel,125,60.1,1.6
 Mokka,2016,9700.0,Manual,18221,Petrol,165,44.8,1.4
 Mokka,2014,7700.0,Manual,37038,Petrol,200,43.5,1.6
 Mokka,2016,9900.0,Manual,18828,Petrol,160,44.8,1.4
 Mokka,2016,10500.0,Manual,10481,Petrol,200,40.9,1.6
 Mokka,2016,10800.0,Manual,10611,Petrol,160,44.8,1.4
